type_of_day,cost_2pax_2night,cost_2pax_1night,room_type,bedrooms,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,longitude,latitude,distance_km,dist_eiffel_tower_km,dist_louvre_museum_km,dist_notre_dame_cathedral_km,dist_arc_de_triomphe_km,dist_sacré_cœur_km,dist_musée_dorsay_km,dist_centre_pompidou_km,dist_luxembourg_gardens_km,dist_sainte_chapelle_km,dist_panthéon_km,dist_nearest_top_poi_km,dist_avg_top_pois_km,n_top_pois_within_1km,n_top_pois_within_2km,n_top_pois_within_3km,nearest_poi_band,lat_api,lon_api,n_geoapify_pois_total,n_geoapify_tourism,n_geoapify_attractions,n_geoapify_sights,n_geoapify_heritage,geoapify_tourism_density_score,geoapify_limit_hit
weekday,637.5244663994781,318.76223319973906,Entire home/apt,1,2.0,True,9.0,96.0,2.3397900000000003,48.85546,0.9583409348971696,3.3294936363817333,0.5935734572874604,0.7886430485595604,3.8591563370896194,3.482155140914568,1.0890360547472884,1.0728137089899834,1.046958884966645,0.3812321511165051,1.1254638753264272,0.3812321511165051,1.6768526295379789,3,7,7,0-0.5 km,48.86,2.34,20,16,11,9,7,47,1.0
weekday,364.8988722154907,182.44943610774536,Private room,1,2.0,True,10.0,98.0,2.35719,48.86447,0.9370620972992634,4.635375367841794,1.4962554630752316,1.3824200894849954,4.665504672260217,2.67804176834413,2.2922565676992956,0.5642900629561614,2.503209023427631,1.3462510035672157,2.190288242703739,0.5642900629561614,2.3753892261360408,1,4,8,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekday,510.0661757852549,255.03308789262744,Entire home/apt,3,4.0,True,9.0,96.0,2.36605,48.86229,1.1649308915982417,5.25206563130076,2.089674131989307,1.5694152757543236,5.352124609236908,3.191295886579006,2.897121509153032,1.0304512303376925,2.767007867580951,1.7200052912719066,2.3136253259326476,1.0304512303376925,2.8182786759136533,0,3,7,1-2 km,48.86,2.37,20,16,8,9,13,47,1.0
weekday,331.34495293130766,165.67247646565383,Entire home/apt,0,3.0,False,9.0,91.0,2.35345,48.87057,1.5575199457766906,4.519470690862135,1.604116448143659,1.9708788698997042,4.289945616600192,1.946732709911839,2.288830094172062,1.112377574181787,2.9591213481074115,1.7965144554919128,2.764087178945719,1.112377574181787,2.5252074986316426,0,5,8,1-2 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,382.3748718426694,191.1874359213347,Entire home/apt,0,2.0,False,9.0,87.0,2.35233,48.86261,0.6724769260290642,4.256348411127406,1.1004776823803055,1.0832701141689198,4.3740153298053075,2.7624295177106015,1.9044788203995753,0.22370403119298393,2.134227970931533,0.9645204368103342,1.8825637917560585,0.22370403119298393,2.0686036106283026,2,6,8,0-0.5 km,48.86,2.35,20,13,12,7,9,47,
weekday,336.00521949855533,168.00260974927767,Entire home/apt,1,4.0,False,9.0,87.0,2.34801,48.86413,0.9096845083663248,3.965954322095559,0.8567196418741592,1.2452993564203454,4.023601232178734,2.5352279321702813,1.6321296491686426,0.49801249610340675,2.1448632562270675,0.9953930825575639,1.9991410828205258,0.49801249610340675,1.9896342051616283,3,6,8,0-0.5 km,48.86,2.35,20,13,12,7,9,47,
weekday,533.3675086214931,266.68375431074656,Entire home/apt,1,4.0,False,9.0,94.0,2.356,48.86,0.4501356644737743,4.502637320763471,1.3477013437584304,0.8972266450865323,4.718349363348597,3.11520375355701,2.1507650000282132,0.28588229362476747,2.0607483286069357,0.9535425045192981,1.6999930742880809,0.28588229362476747,2.1732049627581334,3,5,7,0-0.5 km,48.86,2.36,20,11,1,10,13,35,
weekday,312.9368999906795,156.46844999533974,Entire home/apt,1,4.0,False,7.0,86.0,2.35968,48.86568,1.1335537560262965,4.836294413652433,1.7110941107859265,1.5810939753715305,4.816154373056569,2.633108818530328,2.500904544819902,0.7864287753842932,2.719707625205429,1.5684127821724958,2.386122708543596,0.7864287753842932,2.55393221275225,1,4,8,0.5-1 km,48.87,2.36,20,10,6,7,15,41,
weekday,255.38260788517104,127.69130394258552,Entire home/apt,1,2.0,False,9.0,87.0,2.358,48.856,0.3905291853746851,4.653278335590217,1.5776378036626872,0.6800592685152386,5.015398368884251,3.5834104896085854,2.339830486368876,0.6645841161438285,1.8718036009155878,0.9534373709629061,1.399423622001519,0.6645841161438285,2.2738863462653693,3,6,7,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekday,282.87818063193214,141.43909031596607,Entire home/apt,1,2.0,True,10.0,97.0,2.3569400000000003,48.87454,2.021523839700179,4.907182308525243,2.098522354460645,2.4498751048253977,4.530701783545803,1.6889361159065734,2.7456957976544407,1.5883579284119433,3.466383830207604,2.300509118668745,3.251302300420822,1.5883579284119433,2.902746664262722,0,2,6,1-2 km,48.87,2.36,20,10,6,7,15,41,
weekday,390.7633516637152,195.3816758318576,Entire home/apt,1,2.0,False,8.0,94.0,2.35602,48.86482,0.9483664020908372,4.556634697751471,1.4268154913188704,1.3884887015363911,4.573440974109116,2.6099804106811986,2.217857610429277,0.5461448619208719,2.486489608076474,1.3217690771044401,2.1963992939441903,0.5461448619208719,2.33240207268723,1,4,8,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekday,695.3117718333489,347.65588591667444,Entire home/apt,1,4.0,False,8.0,85.0,2.33414,48.85379,1.3993694672605377,2.945055954263979,0.7984259988619242,1.1564204557714615,3.6260032636619286,3.7176414843484644,0.883803519617267,1.5228696368643653,0.8731641655356881,0.8144706794732999,1.2105174799587552,0.7984259988619242,1.7548372638357133,4,7,8,0.5-1 km,48.85,2.33,20,15,13,2,6,36,1.0
weekday,340.89849939416536,170.44924969708268,Entire home/apt,2,4.0,False,9.0,92.0,2.34439,48.86727,1.3383851498693766,3.780437416000113,0.8926202226607595,1.6371492698416767,3.684630552035799,2.162576068466882,1.531982289146598,0.936192157585467,2.401201971550525,1.3206378950421032,2.345836111310007,0.8926202226607595,2.0693263953639933,2,5,8,0.5-1 km,48.87,2.34,20,7,2,5,16,30,1.0
weekday,324.35455308043623,162.17727654021812,Entire home/apt,1,3.0,False,9.0,92.0,2.34563,48.86595,1.166382219509268,3.833326217586067,0.8360229614862984,1.4734669760334935,3.8046053378073488,2.3147013354739694,1.5412866016467202,0.7647696474327526,2.281059306020279,1.1740114285036038,2.196266627421588,0.7647696474327526,2.021951643941212,2,5,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,370.7242054245503,185.36210271227517,Entire home/apt,1,2.0,False,10.0,98.0,2.36384,48.86484,1.2280191225731163,5.122719961256226,1.9765430924950433,1.6653239142200729,5.132695829109929,2.8651304783060567,2.7768231624637574,0.9732937411170398,2.8451179868562124,1.7324489581966134,2.4493958548068204,0.9732937411170398,2.753949297882777,1,4,8,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekday,514.7264423525025,257.3632211762513,Entire home/apt,2,6.0,False,9.0,89.0,2.34343,48.86113,0.8510344893071087,3.592353059577493,0.4305404010912696,1.0204389591303773,3.812255869958177,2.843356703566087,1.237584410197108,0.6442617526707758,1.721578636090936,0.647416801421029,1.6707549238047537,0.4305404010912696,1.7620541517508006,3,7,8,0-0.5 km,48.86,2.34,20,16,11,9,7,47,1.0
weekday,855.1589150899432,427.5794575449716,Entire home/apt,2,6.0,False,9.0,90.0,2.3530900000000003,48.86687,1.1456477296301772,4.388202667591497,1.3304026725661207,1.5598293080178753,4.318026126873864,2.3228745233426085,2.0828905065637504,0.7002252451588603,2.575671955423912,1.4060235714359015,2.356203576696184,0.7002252451588603,2.3040350153670577,1,4,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,288.00447385590456,144.00223692795228,Entire home/apt,0,2.0,False,9.0,84.0,2.35664,48.85256,0.5291721324583821,4.592422565174767,1.6551793351542947,0.49555875458108734,5.090100714209492,3.9232450676620463,2.3482981220849948,0.9511910751525263,1.5885426073569107,0.9082944891166818,1.0517850022132755,0.49555875458108734,2.2604617732706074,3,6,7,0-0.5 km,48.85,2.36,20,8,2,7,16,34,1.0
weekday,301.2862335725604,150.6431167862802,Entire home/apt,1,2.0,True,10.0,98.0,2.36001,48.86978,1.5624692109485654,4.956268110425698,1.9310817791988146,2.0070816965543763,4.775669611986901,2.2514274682018516,2.674915021223052,1.169758513538724,3.1079654075227325,1.9396801626587117,2.8151865641350224,1.169758513538724,2.7629034335445883,0,3,7,1-2 km,48.87,2.36,20,10,6,7,15,41,
weekday,359.0735390064312,179.5367695032156,Entire home/apt,1,2.0,False,7.0,74.0,2.31904,48.88156,3.7188380566408408,3.1390453142077375,2.697148530349179,3.89620193761125,1.9583727324581823,1.8497786607039697,2.4603016747828983,3.363621423878864,4.150193079135228,3.4737389135627974,4.398715149540854,1.8497786607039697,3.1387117416230965,0,2,4,1-2 km,48.88,2.32,20,12,9,3,11,35,1.0
weekday,504.24084257619535,252.12042128809767,Entire home/apt,1,2.0,False,10.0,96.0,2.34528,48.8711,1.7058739949897692,3.9738574092505576,1.295664820682177,2.0408065791778056,3.689567278277968,1.7419509410232996,1.8413108361177124,1.2725481576511752,2.8311496875070645,1.7458804976472246,2.7692546599760046,1.2725481576511752,2.320199086731099,0,5,8,1-2 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,345.3257526330506,172.6628763165253,Entire home/apt,0,2.0,False,9.0,92.0,2.33567,48.86861,1.833281008817009,3.2184764314992593,0.9017906255193752,2.0239770069070544,3.030024150032879,2.083609564922243,1.1648060868652195,1.5017749658977733,2.49439102205858,1.6197051650629284,2.603956612651703,0.9017906255193752,2.0642511631417015,1,4,8,0.5-1 km,48.87,2.34,20,7,2,5,16,30,1.0
weekday,224.3918352129742,112.1959176064871,Entire home/apt,0,2.0,False,8.0,89.0,2.34456,48.85337,0.6977975629614039,3.704915259734983,0.9516271724609544,0.39286256414522575,4.2782694178496925,3.707664997200768,1.5066440872574012,0.9791487593713166,0.9621086794614245,0.22800967640539527,0.8041998920828154,0.22800967640539527,1.7515450505969976,6,7,7,0-0.5 km,48.85,2.34,20,14,12,3,8,38,1.0
weekday,287.3054338708174,143.6527169354087,Entire home/apt,1,2.0,True,10.0,94.0,2.36165,48.8612,0.8317737487841237,4.922252620245279,1.76061720478567,1.2531281540010866,5.0724004998036385,3.1433100906468696,2.567531150483457,0.6945168173041272,2.445819164808244,1.3782765240066777,2.023128841535915,0.6945168173041272,2.5260981067620967,1,4,7,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekday,602.5724671451208,301.2862335725604,Entire home/apt,0,4.0,False,10.0,93.0,2.355,48.868,1.2816792048103065,4.55252969802469,1.5156088368291811,1.7091415706566393,4.4354978836740555,2.254108277645631,2.2598867672717518,0.8479503406852001,2.751698125311279,1.5805350844938546,2.511882343890008,0.8479503406852001,2.441883892848229,1,4,8,0.5-1 km,48.87,2.36,20,10,6,7,15,41,
weekday,282.6451673035698,141.3225836517849,Entire home/apt,1,2.0,False,9.0,93.0,2.35697,48.86698,1.198321902488057,4.66829306993491,1.5845872494933146,1.6382887448171843,4.5954943412400935,2.4160014993174688,2.353246808030113,0.7905883916541554,2.7259903938725074,1.5571668930316729,2.4460435473855133,0.7905883916541554,2.4775700938776932,1,4,8,0.5-1 km,48.87,2.36,20,10,6,7,15,41,
weekday,822.7700624475721,411.385031223786,Entire home/apt,3,5.0,False,10.0,98.0,2.35711,48.86776,1.2847921951321657,4.696738657444315,1.634194878699084,1.7239077800672462,4.592074625060478,2.3420243826677654,2.3927923146738412,0.8734194183584504,2.80518416587415,1.635138690795967,2.531402381148269,0.8734194183584504,2.5226877294789563,1,4,8,0.5-1 km,48.87,2.36,20,10,6,7,15,41,
weekday,242.56687482524,121.28343741262,Entire home/apt,1,2.0,False,9.0,85.0,2.34349,48.86697,1.3410212072750365,3.7082192509678067,0.8290590206247407,1.6226278877453753,3.62696718254776,2.194061284807772,1.4584737706095552,0.9527042960089425,2.35491828301773,1.2912587541273617,2.3168075214571777,0.8290590206247407,2.0355097251914223,2,5,8,0.5-1 km,48.87,2.34,20,7,2,5,16,30,1.0
weekday,521.4838288750117,260.74191443750584,Entire home/apt,1,2.0,False,9.0,94.0,2.3349,48.86683,1.7363775648441304,3.100415507900775,0.7203491175113337,1.889191225293461,3.0194548873829388,2.2893767821308635,0.9723216665269201,1.4426938299826333,2.300114592065585,1.4701143594844908,2.4334516075690185,0.7203491175113337,1.9637483575848023,2,5,8,0.5-1 km,48.87,2.33,20,12,3,11,16,44,1.0
weekday,475.34718985926,237.67359492963,Entire home/apt,1,4.0,False,9.0,88.0,2.32649,48.85954,1.954109634998329,2.343715850913282,0.8212560555999866,1.8606872724680175,2.796370110351141,3.255217861198585,0.051778803090702076,1.8845090141660177,1.6775978716094289,1.4302806053936676,2.058627728569033,0.051778803090702076,1.818004117335986,2,6,9,0-0.5 km,48.86,2.33,20,16,15,3,5,41,1.0
weekday,509.8331624568925,254.91658122844623,Entire home/apt,1,4.0,True,10.0,99.0,2.35171,48.86619,1.0724682883153376,4.273724249472962,1.2048637603626766,1.4726261231206925,4.23324288173853,2.3659341077362033,1.9615408798679774,0.6226122518743263,2.4632697005780364,1.2963222618955244,2.261701545282804,0.6226122518743263,2.215583776192973,1,5,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,382.3748718426694,191.1874359213347,Private room,1,2.0,True,10.0,99.0,2.31018,48.86985,3.4536051292166454,1.7136381136364545,2.254060023486184,3.4573511420763423,1.1939577728694144,3.050580761805474,1.625495895127129,3.241192573541029,3.2898499344104564,3.011575239058459,3.7125179816401745,1.1939577728694144,2.6550219437651115,0,3,4,1-2 km,48.87,2.31,20,9,3,7,13,33,1.0
weekday,329.9468729611334,164.9734364805667,Entire home/apt,0,4.0,False,9.0,90.0,2.34885,48.86803,1.3059441827801468,4.117412452821139,1.166095006335102,1.6730239880080267,3.9904682954902673,2.1181671643862208,1.8564104679501277,0.8617538052140299,2.5726694519403077,1.432353559765066,2.4363237238892,0.8617538052140299,2.2224677915799482,1,5,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,316.19908658775284,158.09954329387642,Entire home/apt,1,4.0,True,10.0,94.0,2.31822,48.87998,3.6311809136194473,2.961077180765033,2.579346584966706,3.79076789042151,1.8318678052143944,1.966733002103249,2.304670831077009,3.2894655407286977,4.004551248300935,3.3626048593552333,4.270634176945794,1.8318678052143944,3.0361719119878563,0,2,5,1-2 km,48.88,2.32,20,12,9,3,11,35,1.0
weekday,126.759250629136,63.379625314568,Shared room,1,4.0,False,9.0,90.0,2.35238,48.86874,1.3535045391930316,4.387260988904183,1.4100018284151261,1.7595858788661822,4.234252830419086,2.1092190859582365,2.1214711143065106,0.9052224648145435,2.7413567088489335,1.5785281724565312,2.549425002884262,0.9052224648145435,2.3796324075873594,1,4,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,463.69652344114087,231.84826172057043,Entire home/apt,1,4.0,True,10.0,97.0,2.3568,48.86873,1.3844290568114903,4.699776359833738,1.6702464930284304,1.8204732449060894,4.5550000652329485,2.2352724826467107,2.4129706880960122,0.9646053122325206,2.88656380341628,1.7152577947857162,2.626865150440061,0.9646053122325206,2.558703139461851,1,4,8,0.5-1 km,48.87,2.36,20,10,6,7,15,41,
weekday,422.91919097772393,211.459595488862,Entire home/apt,0,2.0,True,10.0,97.0,2.34345,48.86908,1.549142444779883,3.772478399328894,1.035488060801819,1.8492242032334547,3.582219124059553,1.9594217848076927,1.5932933309673787,1.1396413560213798,2.584901967928278,1.5253665990604475,2.550970523106768,1.035488060801819,2.1593005349315666,0,6,8,1-2 km,48.87,2.34,20,7,2,5,16,30,1.0
weekday,782.2257433125175,391.11287165625873,Entire home/apt,1,4.0,False,9.0,89.0,2.3431,48.85434,0.7496582790982872,3.584149595838817,0.8040104522467724,0.5193517847685055,4.130614835314444,3.59826782621768,1.3613454952851751,0.9631958644437718,1.0028056849070641,0.18225288991390085,0.9296663877861306,0.18225288991390085,1.7075660816722262,5,7,7,0-0.5 km,48.85,2.34,20,14,12,3,8,38,1.0
weekday,112.31242427066827,56.15621213533414,Shared room,1,6.0,False,8.0,82.0,2.35364,48.8691,1.3947931751890414,4.4867076475720555,1.506634342350211,1.811023867666872,4.320567961621469,2.1033478539988355,2.221740365074519,0.95100822444309,2.816118961020381,1.6492797056637805,2.6069856633525985,0.95100822444309,2.447341459276381,1,4,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,312.9368999906795,156.46844999533974,Entire home/apt,0,2.0,True,10.0,97.0,2.3451,48.86501,1.0933753512175188,3.773798042116366,0.7358406156787403,1.3808466552354173,3.792502345009686,2.4162489689545423,1.4634819270596724,0.7142905727872815,2.1699655310995856,1.068608285625905,2.0926127644850596,0.7142905727872815,1.9608195708052256,2,5,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,278.2179140646845,139.10895703234226,Private room,1,2.0,True,10.0,99.0,2.34841,48.87053,1.5844624446546325,4.167737390793887,1.3580945212279856,1.9522921333831795,3.9231596366830406,1.8394748271015902,1.9789146761860452,1.1384361606278772,2.8269418812708094,1.7007711677563164,2.7111115651400968,1.1384361606278772,2.3596933960170827,0,6,8,1-2 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,329.9468729611334,164.9734364805667,Entire home/apt,1,4.0,False,10.0,96.0,2.36186,48.862,0.9009457069852986,4.943951762193919,1.7815153701503674,1.3293233501521442,5.063350092165741,3.070134387364684,2.588972556479761,0.7236053044838998,2.5183015001510802,1.4352486875143269,2.105494487421935,0.7236053044838998,2.5559897498077855,1,4,7,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekday,289.8685804828036,144.9342902414018,Entire home/apt,1,2.0,False,9.0,94.0,2.31056,48.87245,3.562427546467092,1.954680267892969,2.3765858580767554,3.5998638347845566,1.1478555296778232,2.8588363658893834,1.8146760275441374,3.3185922131168075,3.5096904589366003,3.152944239450477,3.9040565345151106,1.1478555296778232,2.7637781329884623,0,3,5,1-2 km,48.87,2.31,20,9,3,7,13,33,1.0
weekday,463.69652344114087,231.84826172057043,Entire home/apt,2,4.0,True,10.0,97.0,2.36215,48.86615,1.2691211878579929,5.023201251788713,1.8989196900317653,1.7149839291996678,4.984517430865607,2.6762563662236336,2.688922113877296,0.9542595732962427,2.8727998169986075,1.73287494900776,2.5133806757154797,0.9542595732962427,2.706011579700477,1,4,8,0.5-1 km,48.87,2.36,20,10,6,7,15,41,
weekday,367.2290054991146,183.6145027495573,Entire home/apt,0,4.0,False,7.0,73.0,2.361,48.862,0.85518564880568,4.881247706201101,1.7188529090530331,1.2887813296978938,5.0026217986647055,3.0425475920061884,2.5262985933125393,0.662304838032997,2.4736116955639553,1.3815549977904473,2.071482981298369,0.662304838032997,2.504930444162124,1,4,7,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekday,881.0233945381676,440.5116972690838,Entire home/apt,1,3.0,False,9.0,88.0,2.33854,48.853840000000005,1.0853019122756882,3.26166114246333,0.7548169664621176,0.8363849596055491,3.881982414771085,3.669055308450821,1.1100548942247253,1.2504930330703654,0.8551685579686913,0.5034605741034165,1.0097767209816322,0.5034605741034165,1.7132854572101734,4,7,7,0.5-1 km,48.85,2.34,20,14,12,3,8,38,1.0
weekday,965.6072327337124,482.8036163668562,Entire home/apt,2,6.0,True,10.0,95.0,2.333,48.86600000000001,1.7880925321306198,2.9404104105639957,0.6883096977556311,1.9021294578208234,2.911534573714167,2.41734431655982,0.8150425302304248,1.5274592018303514,2.2229987293737294,1.4696518017574478,2.398308139327414,0.6883096977556311,1.9293188858933807,2,5,10,0.5-1 km,48.87,2.33,20,12,3,11,16,44,1.0
weekday,382.3748718426694,191.1874359213347,Entire home/apt,1,2.0,True,10.0,98.0,2.32631,48.858340000000005,1.949153881102864,2.3271545483920972,0.8633164252407738,1.8251698503570934,2.86361536134021,3.38413901842819,0.18579878830578067,1.9106088128138468,1.567517769074391,1.4058943076115133,1.974264164800448,0.18579878830578067,1.8307479046364343,2,7,9,0-0.5 km,48.86,2.33,20,16,15,3,5,41,1.0
weekday,212.74116879485507,106.37058439742754,Entire home/apt,1,2.0,False,9.0,91.0,2.35468,48.8686,1.345148494044659,4.545936557780951,1.533707718777297,1.76953457965322,4.403060391166746,2.183531294700714,2.2657178211978213,0.9078683591452227,2.7998748242236293,1.6296576784818988,2.570441279472653,0.9078683591452227,2.460933050460015,1,4,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,480.9395097399572,240.4697548699786,Entire home/apt,1,4.0,False,9.0,88.0,2.35548,48.86687,1.1627819471227634,4.559114753143519,1.4821363525557947,1.5953811044585737,4.490133463640963,2.3836272172083777,2.2464523818841795,0.7373221959421582,2.659172718524432,1.4880900480985166,2.400763215029094,0.7373221959421582,2.4042193450485607,1,4,8,0.5-1 km,48.87,2.36,20,10,6,7,15,41,
weekday,475.34718985926,237.67359492963,Entire home/apt,1,4.0,False,9.0,94.0,2.34545,48.86688,1.2651949124069428,3.8444937315659056,0.9040819339765941,1.5773446751477602,3.7692968670760854,2.2105739401476283,1.5768871657489287,0.8552360983848312,2.377404304443141,1.2769421501438205,2.299863111583796,0.8552360983848312,2.0692123978218495,2,5,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,390.5303383353528,195.2651691676764,Entire home/apt,0,2.0,False,9.0,93.0,2.34163,48.85218,0.9501526851854096,3.5168127932122943,0.9815875157869619,0.611915030062083,4.173066289647721,3.839954403645364,1.4018732732715442,1.2143265202559619,0.7397462784217471,0.434731944627848,0.7378330715674288,0.434731944627848,1.765184712049896,5,7,7,0-0.5 km,48.85,2.34,20,14,12,3,8,38,1.0
weekday,370.7242054245503,185.36210271227517,Entire home/apt,1,4.0,False,8.0,77.0,2.35801,48.86457,0.9698239177144252,4.696336706316301,1.5569159753440496,1.4167415360792524,4.721564246236504,2.691512822407399,2.3532239103936767,0.6127857170047853,2.547632873558816,1.3948226222810787,2.2236217034023946,0.6127857170047853,2.4215158113024255,1,4,8,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekday,672.9424923105602,336.4712461552801,Entire home/apt,1,4.0,False,9.0,93.0,2.356,48.858,0.2869872328897576,4.499430776143907,1.3767726405977772,0.7129376756689431,4.795371049506927,3.3278364945925913,2.1622747667249516,0.40107775877223867,1.9009751469502703,0.8551158375775175,1.5023132434283517,0.40107775877223867,2.1534105389963476,3,6,7,0-0.5 km,48.86,2.36,20,11,1,10,13,35,
weekday,387.96719172336657,193.98359586168328,Entire home/apt,0,3.0,False,9.0,88.0,2.3113,48.87131,3.4535177049737085,1.8896839342913767,2.2625360787300393,3.481139706049761,1.2238620085965684,2.887256541296581,1.6834754109399719,3.2200114607257393,3.3743141828461805,3.0342717258466387,3.7736042724118435,1.2238620085965684,2.6830155321734703,0,3,5,1-2 km,48.87,2.31,20,9,3,7,13,33,1.0
weekday,267.03327430329017,133.51663715164509,Entire home/apt,0,2.0,False,8.0,79.0,2.3454900000000003,48.8692,1.5018171686263704,3.918463668547323,1.1169393207654559,1.8300179413432502,3.7280171839627463,1.953744596014759,1.7192499775038013,1.0748825593642577,2.628411120602758,1.5349085790104964,2.557755461101731,1.0748825593642577,2.206239040821658,0,6,8,1-2 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,376.5495386336098,188.2747693168049,Entire home/apt,1,2.0,True,10.0,100.0,2.34211,48.8734,2.027352530993449,3.8613286479074143,1.461024425274316,2.33885723104469,3.44569539978932,1.4806633958173792,1.8727506890238776,1.6032661081537989,3.0457564852603656,2.012641800446818,3.0378603298389355,1.461024425274316,2.4159844512556914,0,4,6,1-2 km,48.87,2.34,20,7,2,5,16,30,1.0
weekday,931.820300121167,465.9101500605835,Entire home/apt,1,2.0,True,10.0,98.0,2.34573,48.86593,1.161117271629387,3.8399793749810955,0.8396074809542632,1.4697578965938751,3.8122352996582585,2.3175135995950926,1.5469476547568959,0.7584550023458788,2.280909193415448,1.1720997620980482,2.1939648302207,0.7584550023458788,2.0231470094619555,2,5,8,0.5-1 km,48.87,2.35,20,7,4,4,17,33,1.0
weekday,649.1751328175972,324.5875664087986,Entire home/apt,1,4.0,False,10.0,100.0,2.343,48.857,0.7165579295124997,3.551607035763584,0.5624094206947234,0.6728105522136323,3.977102556469908,3.302497420010667,1.2452938060476928,0.7830903971464684,1.2736815638427106,0.23035334600913068,1.2208008556822487,0.23035334600913068,1.6819646953880762,4,7,7,0-0.5 km,48.86,2.34,20,16,11,9,7,47,1.0
weekday,312.7038866623171,156.35194333115854,Entire home/apt,1,2.0,False,9.0,92.0,2.35137,48.84343,1.4638861499384053,4.481692460670522,2.1587457171573177,1.0695579333481564,5.330142421049049,4.849284146606742,2.5844613022860945,1.91018247637658,1.0817036926500556,1.410254127134473,0.4992895265798228,0.4992895265798228,2.537531380385881,1,5,7,0-0.5 km,48.84,2.35,20,18,17,3,3,43,1.0
weekday,706.962438251468,353.481219125734,Entire home/apt,1,4.0,False,10.0,94.0,2.35,48.862,0.6366852945921925,4.079787265611129,0.9203628411086842,1.0007810804145005,4.2314736961021895,2.792488310903612,1.7261847077632446,0.223908248959455,1.9908930131987632,0.8199931187902091,1.7810878873306597,0.223908248959455,1.9566960170182448,3,7,8,0-0.5 km,48.86,2.35,20,13,12,7,9,47,
weekday,579.5041476372448,289.7520738186224,Entire home/apt,1,4.0,False,9.0,93.0,2.35576,48.85118,0.6383552717981352,4.553293553962353,1.6918528054404036,0.4741188249033118,5.107022004831438,4.056738285463586,2.348026099067671,1.0793520628928435,1.466625472508691,0.9164938690586337,0.9036923054209732,0.4741188249033118,2.2597215283549907,3,6,7,0-0.5 km,48.85,2.36,20,8,2,7,16,34,1.0
weekday,339.50041942399105,169.75020971199552,Entire home/apt,1,2.0,False,8.0,87.0,2.34312,48.8475,1.230705687576216,3.7581191934819262,1.5116039669958456,0.7874802084598003,4.5764591948579625,4.358841369953037,1.8419612776243781,1.6009910437250958,0.4566747707448198,0.8891446355630438,0.25555449802720703,0.25555449802720703,2.003683015943311,4,7,7,0-0.5 km,48.85,2.34,20,14,12,3,8,38,1.0
weekday,533.1344952931308,266.5672476465654,Entire home/apt,2,6.0,False,9.0,88.0,2.35005,48.83984,1.869952812534704,4.558577362111081,2.4816509526324455,1.46336640004859,5.520861591359748,5.235337516980977,2.822989169008234,2.313760847280301,1.1766121379579677,1.7692136970924541,0.7667934417344148,0.7667934417344148,2.810916311620621,1,4,7,0.5-1 km,48.84,2.35,20,18,17,3,3,43,1.0
weekday,527.0761487557088,263.5380743778544,Entire home/apt,1,2.0,True,10.0,95.0,2.35553,48.862,0.6375697011481031,4.482557987800536,1.3208457333616253,1.0822006739813228,4.617725088755035,2.8930488581746596,2.1279922782793683,0.2890940449367558,2.210239889943805,1.0639646962973404,1.8901817383914123,0.2890940449367558,2.1977850989921857,1,5,8,0-0.5 km,48.86,2.36,20,11,1,10,13,35,
weekday,981.9181657190792,490.9590828595396,Entire home/apt,1,4.0,False,10.0,93.0,2.35888,48.8558,0.457964392044126,4.718873719855173,1.64575226847259,0.7270457409231644,5.08333154499071,3.6245808044866656,2.4072870162666837,0.723668669343023,1.9120187102421458,1.016458034760941,1.4239488360638377,0.723668669343023,2.3282965345404927,2,6,7,0.5-1 km,48.86,2.36,20,11,1,10,13,35,
weekday,805.5270761487558,402.7635380743779,Entire home/apt,1,2.0,False,9.0,95.0,2.35826,48.85429,0.4771416506433015,4.68705427616255,1.6663809092489856,0.6282500903056821,5.110718682540782,3.770545516366674,2.401674305910108,0.8299712051452378,1.7843061524316377,0.9779587864206271,1.270407226404472,0.6282500903056821,2.3127267150936754,3,6,7,0.5-1 km,48.85,2.36,20,8,2,7,16,34,1.0
