,type_of_day,cost_2pax_2night,cost_2pax_1night,room_type,bedrooms,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,longitude,latitude,distance_km
1560,weekday,278.2179140646845,139.10895703234226,Entire home/apt,1,4.0,False,10.0,100.0,2.341,48.882,2.955616006398966
1561,weekday,340.89849939416536,170.44924969708268,Entire home/apt,3,4.0,False,2.0,20.0,2.35893,48.87506,2.105236835528785
1562,weekday,266.5672476465654,133.2836238232827,Entire home/apt,1,4.0,False,10.0,90.0,2.37561,48.86987,2.235884884108633
1563,weekday,688.5543853108398,344.2771926554199,Entire home/apt,0,6.0,False,10.0,100.0,2.35651,48.87063,1.5875019610356145
1564,weekday,238.60564824307951,119.30282412153976,Entire home/apt,0,2.0,False,10.0,100.0,2.33843,48.88543,3.3759690828544646
1565,weekday,582.9993475626806,291.4996737813403,Private room,1,4.0,False,10.0,100.0,2.3273900000000003,48.88112,3.302729304693843
1566,weekday,243.0329014819648,121.5164507409824,Entire home/apt,1,3.0,False,7.0,88.0,2.3742,48.8714,2.279240830459524
1567,weekday,278.2179140646845,139.10895703234226,Entire home/apt,1,3.0,False,10.0,100.0,2.31937,48.88701,4.176573237022777
1568,weekday,243.2659148103272,121.6329574051636,Entire home/apt,1,2.0,False,9.0,87.0,2.37185,48.870090000000005,2.0550396182064112
1569,weekday,251.8874079597353,125.94370397986765,Entire home/apt,0,2.0,False,10.0,92.0,2.3363400000000003,48.87829,2.6980129591849216
1570,weekday,183.1484760928325,91.57423804641626,Private room,1,2.0,False,8.0,100.0,2.3368,48.88086,2.942892228116253
1571,weekday,326.68468636406004,163.34234318203002,Entire home/apt,1,2.0,False,10.0,100.0,2.35045,48.87572,2.13582159596878
1572,weekday,197.36228912293785,98.68114456146893,Private room,1,2.0,False,10.0,95.0,2.37279,48.88053,3.04255897213433
1573,weekday,158.91508994314475,79.45754497157237,Entire home/apt,0,2.0,False,10.0,100.0,2.37049,48.87777,2.6924493765376893
1574,weekday,252.35343461646008,126.17671730823004,Entire home/apt,1,2.0,True,10.0,100.0,2.35763,48.8694,1.4708860108119453
1575,weekday,278.2179140646845,139.10895703234226,Entire home/apt,2,4.0,False,10.0,100.0,2.37655,48.87117,2.3840034100853758
1576,weekday,204.58570230217168,102.29285115108584,Entire home/apt,0,2.0,False,10.0,90.0,2.32194,48.8873,4.095839449445727
1577,weekday,182.68244943610776,91.34122471805388,Private room,1,2.0,True,10.0,100.0,2.33305,48.87949,2.929218143769449
1578,weekday,167.5365830925529,83.76829154627644,Entire home/apt,0,2.0,False,6.0,100.0,2.31839,48.88526,4.064734976195262
1579,weekday,243.2659148103272,121.6329574051636,Entire home/apt,0,2.0,False,8.0,100.0,2.36878,48.88121,2.981190435075909
1580,weekday,347.65588591667444,173.82794295833722,Entire home/apt,1,4.0,False,8.0,100.0,2.37325,48.87413,2.4644022682969218
1581,weekday,169.63370304781435,84.81685152390718,Entire home/apt,0,2.0,False,10.0,100.0,2.32579,48.88504,3.731838093956575
1582,weekday,376.5495386336098,188.2747693168049,Entire home/apt,1,2.0,False,10.0,80.0,2.34404,48.87915,2.5903957293643707
1583,weekday,217.8674620188275,108.93373100941375,Entire home/apt,1,4.0,False,10.0,100.0,2.3189,48.88391,3.9243042974760822
1584,weekday,706.962438251468,353.481219125734,Entire home/apt,3,4.0,False,10.0,98.0,2.326,48.883,3.5329748480413
1585,weekday,556.2028148010066,278.1014074005033,Entire home/apt,2,4.0,True,10.0,97.0,2.36332,48.87106,1.7880729159891524
1586,weekday,210.877062167956,105.438531083978,Entire home/apt,1,2.0,True,10.0,96.0,2.34122,48.88946,3.753013374483497
1587,weekday,370.7242054245503,185.36210271227515,Entire home/apt,1,2.0,True,10.0,98.0,2.337,48.881,2.951421468120507
1588,weekday,260.50890110914344,130.25445055457172,Entire home/apt,1,2.0,False,10.0,98.0,2.35211,48.87534,2.0874684246205675
1589,weekday,183.1484760928325,91.57423804641626,Private room,1,2.0,False,9.0,92.0,2.34997,48.88227,2.8645752557877624
1590,weekday,1182.309628110728,591.154814055364,Entire home/apt,3,5.0,False,10.0,95.0,2.35169,48.8766,2.228353312373184
1591,weekday,260.74191443750584,130.37095721875292,Entire home/apt,1,4.0,False,9.0,89.0,2.36336,48.88168,2.8982137277201314
1592,weekday,205.983782272346,102.991891136173,Private room,1,3.0,False,10.0,97.0,2.3632,48.87899,2.6079294532874897
1593,weekday,254.6835679000839,127.34178395004194,Entire home/apt,1,3.0,False,9.0,93.0,2.34209,48.87765,2.470588569069167
1594,weekday,394.02553826078855,197.01276913039428,Entire home/apt,1,2.0,True,10.0,99.0,2.337,48.881,2.9513957791016945
1595,weekday,230.9162084071209,115.45810420356045,Entire home/apt,1,3.0,False,8.0,100.0,2.34696,48.88572,3.2684949847026825
1596,weekday,206.44980892907077,103.22490446453538,Private room,1,2.0,True,10.0,99.0,2.36401,48.87113,1.8175316642191504
1597,weekday,157.75002330133285,78.87501165066642,Private room,1,2.0,False,9.0,89.0,2.3521,48.885090000000005,3.1711725741350363
1598,weekday,204.3526889738093,102.17634448690465,Private room,1,2.0,False,10.0,95.0,2.36139,48.87514,2.159834332320657
1599,weekday,403.11305806692144,201.55652903346072,Entire home/apt,1,3.0,False,10.0,100.0,2.3636,48.87356,2.0499259536416985
1600,weekday,370.7242054245503,185.36210271227515,Entire home/apt,1,2.0,False,9.0,87.0,2.32337,48.88166,3.5245777908112097
1601,weekday,289.8685804828036,144.9342902414018,Entire home/apt,1,2.0,False,10.0,98.0,2.35035,48.880790000000005,2.6985184824766644
1602,weekday,359.0735390064312,179.5367695032156,Entire home/apt,2,4.0,False,10.0,100.0,2.37542,48.87022,2.251501182011949
1603,weekday,212.74116879485507,106.37058439742754,Entire home/apt,0,2.0,True,10.0,94.0,2.32685,48.88936,4.110432424213892
1604,weekday,288.4705005126293,144.23525025631466,Entire home/apt,1,4.0,False,9.0,90.0,2.34578,48.88492,3.193054048200267
1605,weekday,672.2434523254731,336.12172616273654,Entire home/apt,1,3.0,False,9.0,84.0,2.35155,48.87278,1.8044830472764828
1606,weekday,382.3748718426694,191.1874359213347,Entire home/apt,1,3.0,False,9.0,93.0,2.32775,48.88235,3.402286333124237
1607,weekday,271.22751421381304,135.61375710690652,Entire home/apt,1,2.0,True,9.0,94.0,2.3659,48.8733,2.09545184377234
1608,weekday,404.2781247087333,202.13906235436664,Entire home/apt,1,2.0,False,9.0,96.0,2.37363,48.87127,2.24002244703299
1609,weekday,222.52772858607517,111.26386429303759,Private room,1,2.0,True,10.0,96.0,2.33175,48.87809,2.8453203245772776
1610,weekday,683.8941187435921,341.94705937179606,Entire home/apt,3,6.0,False,9.0,95.0,2.35166,48.871590000000005,1.6719549889066845
1611,weekday,285.9073539006431,142.95367695032155,Entire home/apt,1,2.0,False,10.0,100.0,2.36483,48.8827,3.037275359224461
1612,weekday,231.61524839220803,115.80762419610402,Entire home/apt,1,2.0,False,10.0,95.0,2.3517900000000003,48.88158,2.7815014321897804
1613,weekday,184.08052940628204,92.04026470314102,Private room,0,2.0,False,8.0,85.0,2.346,48.881,2.760817475703352
1614,weekday,328.5487929909591,164.27439649547955,Private room,1,2.0,True,10.0,100.0,2.34955,48.88138,2.768325053839252
1615,weekday,203.1876223319974,101.5938111659987,Private room,1,2.0,True,10.0,96.0,2.33839,48.88082,2.8943954039015467
1616,weekday,260.74191443750584,130.37095721875292,Entire home/apt,2,3.0,False,8.0,89.0,2.32961,48.88579,3.664999878148069
1617,weekday,538.726815173828,269.363407586914,Entire home/apt,1,4.0,False,9.0,94.0,2.3722,48.87158,2.195734371025059
1618,weekday,169.63370304781435,84.81685152390718,Entire home/apt,0,2.0,False,9.0,93.0,2.37365,48.87071,2.196027947561037
1619,weekday,301.2862335725604,150.6431167862802,Entire home/apt,1,2.0,False,10.0,96.0,2.33382,48.87857,2.8123959109181325
1620,weekday,289.8685804828036,144.9342902414018,Entire home/apt,1,2.0,False,9.0,83.0,2.358,48.87474,2.0566472779276763
1621,weekday,243.0329014819648,121.5164507409824,Private room,1,2.0,False,9.0,100.0,2.3666,48.87763,2.5524395811560345
1622,weekday,218.79951533227705,109.39975766613853,Entire home/apt,0,4.0,False,10.0,96.0,2.31604,48.88328,4.008074334865995
1623,weekday,295.2278870351384,147.6139435175692,Entire home/apt,1,2.0,True,10.0,96.0,2.3398,48.87898,2.666344214042572
1624,weekday,347.65588591667444,173.82794295833722,Entire home/apt,1,2.0,False,10.0,98.0,2.34424,48.8729,1.9198782307251143
1625,weekday,1240.0969335445989,620.0484667722994,Entire home/apt,3,4.0,False,9.0,95.0,2.36462,48.86801,1.5416505939831948
1626,weekday,253.518501258272,126.759250629136,Entire home/apt,1,3.0,False,9.0,93.0,2.3184400000000003,48.88043,3.6561054891320506
1627,weekday,380.0447385590456,190.0223692795228,Entire home/apt,1,2.0,False,8.0,92.0,2.34661,48.8759,2.195789765673664
1628,weekday,498.4155093671358,249.2077546835679,Entire home/apt,2,4.0,False,9.0,90.0,2.3756,48.87275,2.4588791078741794
1629,weekday,498.1824960387734,249.0912480193867,Entire home/apt,1,4.0,False,8.0,72.0,2.34849,48.87658,2.246566936654524
1630,weekday,202.25556901854787,101.12778450927394,Entire home/apt,1,2.0,False,9.0,94.0,2.36688,48.88181,2.991489591921401
1631,weekday,419.4239910522882,209.7119955261441,Entire home/apt,2,4.0,False,9.0,91.0,2.36706,48.88196,3.011700146231864
1632,weekday,112.31242427066827,56.15621213533414,Shared room,1,6.0,False,9.0,83.0,2.35441,48.87003,1.5015897499586597
1633,weekday,188.04175598844253,94.02087799422127,Entire home/apt,0,2.0,False,10.0,71.0,2.33779,48.87638,2.460555233601196
1634,weekday,485.5997763072048,242.7998881536024,Entire home/apt,2,6.0,False,8.0,80.0,2.347,48.874,1.9832530416648555
1635,weekday,243.0329014819648,121.5164507409824,Private room,1,2.0,False,10.0,100.0,2.34732,48.87787,2.401377561976701
1636,weekday,550.3774815919471,275.18874079597356,Entire home/apt,3,6.0,False,9.0,93.0,2.3488900000000004,48.88014,2.635743228202095
1637,weekday,368.6270854692888,184.3135427346444,Entire home/apt,1,2.0,True,10.0,98.0,2.345,48.88399999999999,3.102077086053508
1638,weekday,498.4155093671358,249.2077546835679,Entire home/apt,1,4.0,False,9.0,92.0,2.34,48.883,3.0835457541523024
1639,weekday,243.2659148103272,121.6329574051636,Private room,1,2.0,False,9.0,96.0,2.36211,48.88351,3.0728785054597805
1640,weekday,289.8685804828036,144.9342902414018,Entire home/apt,2,3.0,False,9.0,98.0,2.35545,48.87379,1.9248778528535408
1641,weekday,184.08052940628204,92.04026470314102,Private room,1,2.0,True,10.0,97.0,2.37136,48.87107,2.112630810631448
1642,weekday,822.7700624475721,411.38503122378603,Entire home/apt,2,6.0,False,9.0,87.0,2.32991,48.86667,2.01665745973352
1643,weekday,336.23823282691774,168.11911641345887,Private room,1,2.0,False,10.0,96.0,2.32908,48.88078,3.2027085526521
1644,weekday,347.65588591667444,173.82794295833722,Private room,2,4.0,False,10.0,100.0,2.34614,48.87839,2.4738853105697625
1645,weekday,149.59455680864946,74.79727840432473,Private room,1,2.0,False,10.0,95.0,2.37453,48.87184,2.331402796020271
1646,weekday,846.3044086121727,423.15220430608633,Entire home/apt,2,6.0,True,9.0,95.0,2.38176,48.85586,2.1297933966312304
1647,weekday,194.3331158542269,97.16655792711344,Private room,1,2.0,False,9.0,90.0,2.37465,48.86232,1.729267100173188
1648,weekday,226.9549818249604,113.4774909124802,Entire home/apt,0,2.0,True,9.0,93.0,2.38809,48.85062,2.67576884439822
1649,weekday,304.5484201696337,152.27421008481684,Entire home/apt,1,4.0,False,9.0,95.0,2.37,48.867,1.7165886211545276
1650,weekday,311.5388200205052,155.7694100102526,Private room,1,2.0,False,10.0,100.0,2.36108,48.83498,2.4764212974667505
1651,weekday,266.5672476465654,133.2836238232827,Entire home/apt,0,4.0,False,9.0,92.0,2.38443,48.89137,4.51296028466721
1652,weekday,195.4981824960388,97.7490912480194,Private room,1,2.0,True,10.0,96.0,2.3811400000000003,48.86588,2.325762629566101
1653,weekday,140.50703700251654,70.25351850125827,Private room,1,2.0,False,9.0,92.0,2.37335,48.861540000000005,1.6092486576602896
1654,weekday,266.5672476465654,133.2836238232827,Entire home/apt,2,3.0,False,9.0,94.0,2.37023,48.86927,1.9075216022794264
1655,weekday,364.8988722154907,182.44943610774536,Entire home/apt,0,2.0,False,10.0,97.0,2.37685,48.85658,1.7681483266449285
1656,weekday,440.3951906049026,220.1975953024513,Private room,2,4.0,False,10.0,89.0,2.37049,48.86309,1.4899076823645845
1657,weekday,223.45978189952467,111.72989094976234,Entire home/apt,0,2.0,False,9.0,94.0,2.40083,48.84963,3.6107358785501713
1658,weekday,230.21716842203372,115.10858421101686,Private room,1,2.0,False,9.0,94.0,2.37004,48.8665,1.6817644338409463
1659,weekday,387.96719172336657,193.98359586168328,Private room,1,2.0,False,10.0,90.0,2.40536,48.83498,4.5454096874567895
1660,weekday,188.04175598844253,94.02087799422127,Private room,1,2.0,False,10.0,100.0,2.37875,48.89852,5.038486439491947
1661,weekday,915.5093671358002,457.7546835679001,Entire home/apt,2,4.0,False,10.0,95.0,2.37,48.854,1.2974563146654434
1662,weekday,336.00521949855533,168.00260974927767,Entire home/apt,1,2.0,True,9.0,94.0,2.37679,48.84903,1.9527731846875795
1663,weekday,519.1536955913879,259.57684779569394,Entire home/apt,2,3.0,False,9.0,93.0,2.3766700000000003,48.86047,1.8077105212823368
1664,weekday,190.60490260042877,95.30245130021439,Private room,1,2.0,True,10.0,96.0,2.381,48.893,4.549285938436048
1665,weekday,219.96458197408893,109.98229098704446,Private room,1,2.0,False,10.0,95.0,2.39244,48.84951,3.0157881095176573
1666,weekday,324.35455308043623,162.17727654021812,Entire home/apt,1,2.0,False,9.0,95.0,2.36993,48.85568,1.2643897403349649
1667,weekday,244.89700810886384,122.44850405443192,Entire home/apt,1,5.0,False,8.0,85.0,2.38153,48.89433,4.698721147070319
1668,weekday,307.1115667816199,153.55578339080995,Entire home/apt,1,2.0,False,10.0,100.0,2.37161,48.86872,1.9338006355734945
1669,weekday,370.7242054245503,185.36210271227515,Entire home/apt,1,2.0,True,10.0,98.0,2.3757,48.84953,1.856716136021831
1670,weekday,480.9395097399572,240.4697548699786,Entire home/apt,0,2.0,False,9.0,100.0,2.37661,48.85382,1.7770172020454948
1671,weekday,258.6447944822444,129.3223972411222,Private room,0,2.0,False,10.0,90.0,2.38294,48.86446,2.3821740407660297
1672,weekday,171.03178301798863,85.51589150899432,Entire home/apt,0,2.0,False,9.0,88.0,2.37648,48.85825,1.751011707125878
1673,weekday,243.2659148103272,121.6329574051636,Entire home/apt,1,4.0,False,10.0,99.0,2.41188,48.84668,4.475257606377189
1674,weekday,695.3117718333489,347.65588591667444,Private room,1,2.0,False,10.0,100.0,2.40511,48.83851,4.334631668165714
1675,weekday,556.2028148010066,278.1014074005033,Entire home/apt,2,6.0,False,10.0,94.0,2.37156,48.86443,1.6335284700410713
1676,weekday,494.6872961133377,247.34364805666885,Entire home/apt,1,2.0,True,10.0,98.0,2.38491,48.85246,2.4032401975509954
1677,weekday,178.48820952558486,89.24410476279243,Private room,1,2.0,False,10.0,95.0,2.42117,48.844,5.210634908637938
1678,weekday,382.3748718426694,191.1874359213347,Entire home/apt,1,3.0,False,10.0,93.0,2.38154,48.89227,4.495649937422436
1679,weekday,175.4590362568739,87.72951812843695,Private room,1,2.0,True,10.0,99.0,2.38318,48.89086,4.417429544179681
1680,weekday,341.8305527076149,170.91527635380746,Entire home/apt,1,2.0,True,10.0,98.0,2.40221,48.84058,4.040821036868349
1681,weekday,272.39258085562494,136.19629042781247,Entire home/apt,1,4.0,True,10.0,99.0,2.41555,48.84666,4.737221192487838
1682,weekday,266.5672476465654,133.2836238232827,Entire home/apt,1,2.0,False,10.0,96.0,2.3855,48.86335,2.5180716548711146
1683,weekday,207.84788889924505,103.92394444962252,Entire home/apt,1,3.0,False,9.0,93.0,2.37914,48.87131,2.5364444494112
1684,weekday,206.44980892907077,103.22490446453538,Private room,1,2.0,False,9.0,94.0,2.37045,48.85651,1.298711628449834
1685,weekday,178.2551961972225,89.12759809861124,Private room,1,2.0,False,10.0,100.0,2.37474,48.86718,1.9985868499537665
1686,weekday,254.21754124335916,127.10877062167958,Entire home/apt,1,3.0,False,8.0,92.0,2.39125,48.84096,3.315167242731204
1687,weekday,155.8859166744338,77.9429583372169,Private room,1,2.0,False,10.0,97.0,2.3924,48.8461,3.1331969768476164
1688,weekday,254.21754124335916,127.10877062167958,Entire home/apt,1,2.0,False,10.0,96.0,2.39653,48.85441,3.2207731093026792
1689,weekday,267.4993009600149,133.74965048000746,Private room,1,2.0,False,10.0,97.0,2.35696,48.8321,2.7374306814663765
1690,weekday,171.03178301798863,85.51589150899432,Entire home/apt,0,2.0,True,10.0,98.0,2.38208,48.89945,5.229909788758024
1691,weekday,370.7242054245503,185.36210271227515,Entire home/apt,2,4.0,False,9.0,95.0,2.35605,48.83644,2.2505399606681715
1692,weekday,242.10084816851528,121.05042408425764,Entire home/apt,1,2.0,False,10.0,96.0,2.38596,48.89254,4.68229300184158
1693,weekday,533.1344952931308,266.5672476465654,Entire home/apt,2,6.0,False,9.0,92.0,2.37427,48.86857,2.067064315056089
1694,weekday,1042.9676577500234,521.4838288750117,Entire home/apt,2,4.0,False,10.0,88.0,2.3849400000000003,48.89876,5.250981715908556
1695,weekday,283.8102339453817,141.90511697269085,Entire home/apt,1,4.0,False,8.0,88.0,2.37677,48.85929,1.7880464703323888
1696,weekday,134.4486904650946,67.2243452325473,Private room,1,2.0,False,10.0,96.0,2.40801,48.83539,4.688601334526568
1697,weekday,370.7242054245503,185.36210271227515,Entire home/apt,1,2.0,True,10.0,99.0,2.38152,48.86424,2.2764042822573414
1698,weekday,317.5971665579271,158.79858327896355,Private room,1,2.0,False,10.0,96.0,2.35814,48.8318,2.781578121586198
1699,weekday,359.0735390064312,179.5367695032156,Private room,1,2.0,True,10.0,98.0,2.40517,48.83675,4.432523116260261
1700,weekday,359.0735390064312,179.5367695032156,Private room,1,2.0,True,10.0,98.0,2.40674,48.83642,4.550799316289474
1701,weekday,349.7530058719359,174.87650293596795,Private room,1,2.0,False,10.0,90.0,2.374,48.82899999999999,3.438506763949799
1702,weekday,236.74154161618048,118.37077080809024,Private room,1,2.0,False,10.0,95.0,2.3707,48.8617,1.4352510863379306
1703,weekday,417.0938577686644,208.5469288843322,Entire home/apt,0,2.0,False,9.0,86.0,2.379,48.851000000000006,2.022956278023166
1704,weekday,422.91919097772393,211.45959548886196,Entire home/apt,2,4.0,False,10.0,100.0,2.38755,48.85539,2.556412054327988
1705,weekday,221.12964861590083,110.56482430795042,Private room,1,2.0,True,10.0,96.0,2.40235,48.84603,3.82293284941604
1706,weekday,391.6954049771647,195.84770248858234,Entire home/apt,0,2.0,False,9.0,88.0,2.379,48.851000000000006,2.0229407941476065
1707,weekday,294.76186037841364,147.38093018920682,Private room,1,3.0,False,7.0,72.0,2.43028,48.84107,5.943497401345554
1708,weekday,127.9243172709479,63.96215863547395,Private room,1,2.0,True,9.0,94.0,2.37953,48.89437,4.638720106747933
1709,weekday,207.1488489141579,103.57442445707895,Entire home/apt,1,4.0,False,7.0,85.0,2.39425,48.85391,3.058906458442006
1710,weekday,475.1141765308976,237.5570882654488,Entire home/apt,2,5.0,True,10.0,96.0,2.37414,48.86259,1.7061546179197238
1711,weekday,318.52921987137665,159.26460993568833,Entire home/apt,1,3.0,False,10.0,100.0,2.37912,48.8581,1.9421138109330245
1712,weekday,262.6060210644049,131.30301053220245,Entire home/apt,1,3.0,False,10.0,96.0,2.37258,48.86902,2.0081310417021845
1713,weekday,278.2179140646845,139.10895703234226,Entire home/apt,1,2.0,False,9.0,87.0,2.36996,48.86297,1.4494670048446627
1714,weekday,236.74154161618048,118.37077080809024,Private room,1,2.0,False,10.0,97.0,2.3708,48.86158,1.4367780779501251
1715,weekday,171.03178301798863,85.51589150899432,Entire home/apt,1,2.0,False,9.0,94.0,2.36785,48.83351,2.7924767218316227
1716,weekday,248.85823469102436,124.42911734551218,Entire home/apt,1,4.0,False,9.0,90.0,2.397,48.854,3.258847569791871
1717,weekday,243.2659148103272,121.6329574051636,Entire home/apt,0,4.0,False,9.0,95.0,2.40533,48.84417,4.096557657586085
1718,weekday,212.74116879485507,106.37058439742754,Entire home/apt,0,3.0,False,10.0,93.0,2.3917900000000003,48.84526,3.1280396122274783
1719,weekday,312.9368999906795,156.46844999533974,Private room,1,2.0,True,10.0,100.0,2.37912,48.8569,1.935007895949719
1720,weekday,341.5975393792525,170.79876968962625,Entire home/apt,1,2.0,False,10.0,99.0,2.38038,48.85117,2.1141097598633958
1721,weekday,391.4623916488024,195.7311958244012,Private room,1,4.0,False,9.0,88.0,2.37075,48.869240000000005,1.9309394207206427
1722,weekday,405.67620467890765,202.83810233945383,Entire home/apt,1,4.0,False,9.0,87.0,2.38923,48.8383,3.359864472574098
1723,weekday,797.3716096560723,398.68580482803617,Entire home/apt,2,6.0,False,10.0,92.0,2.37232,48.85348,1.4763285389336014
1724,weekday,193.6340758691397,96.81703793456985,Private room,1,2.0,True,10.0,98.0,2.38852,48.8573,2.625439181893399
1725,weekday,148.42949016683755,74.21474508341878,Private room,1,2.0,False,10.0,96.0,2.39303,48.84653,3.158928509363261
1726,weekday,179.65327616739677,89.82663808369838,Private room,1,2.0,False,10.0,94.0,2.37269,48.8564,1.4631122142079775
1727,weekday,113.24447758411782,56.62223879205891,Entire home/apt,1,2.0,False,9.0,86.0,2.3838,48.8911,4.4634946397942175
1728,weekday,359.0735390064312,179.5367695032156,Entire home/apt,1,2.0,True,10.0,100.0,2.38268,48.85078,2.288214989251835
1729,weekday,272.1595675272626,136.0797837636313,Entire home/apt,1,4.0,True,10.0,96.0,2.38693,48.85398,2.524067384619677
1730,weekday,291.4996737813403,145.74983689067014,Private room,1,2.0,True,10.0,91.0,2.381,48.854,2.0921592687430817
1731,weekday,225.5569018547861,112.77845092739305,Entire home/apt,1,2.0,True,10.0,94.0,2.38674,48.84013,3.0917750580275234
1732,weekday,446.2205238139622,223.1102619069811,Entire home/apt,1,2.0,True,9.0,90.0,2.38174,48.86797,2.475758176076904
1733,weekday,542.4550284276261,271.22751421381304,Entire home/apt,1,4.0,False,10.0,92.0,2.37198,48.85344,1.4531344956523968
1734,weekday,236.0425016310933,118.02125081554665,Private room,1,2.0,False,10.0,96.0,2.37256,48.86259,1.6001805687512556
1735,weekday,217.40143536210272,108.70071768105136,Entire home/apt,0,2.0,False,10.0,100.0,2.38756,48.8476,2.7416516074786403
1736,weekday,355.5783390809954,177.7891695404977,Entire home/apt,1,5.0,False,9.0,94.0,2.38381,48.85305,2.312064147387737
1737,weekday,253.518501258272,126.759250629136,Entire home/apt,1,2.0,False,10.0,100.0,2.37426,48.85372,1.6096147173699933
1738,weekday,147.26442352502565,73.63221176251282,Entire home/apt,0,2.0,False,8.0,82.0,2.38694,48.83959,3.139345766529977
1739,weekday,297.32500699039986,148.66250349519993,Entire home/apt,0,2.0,False,7.0,67.0,2.38027,48.85429,2.0348756012440767
1740,weekday,318.76223319973906,159.38111659986953,Entire home/apt,1,4.0,False,10.0,96.0,2.37528,48.89329,4.404091215494439
1741,weekday,403.34607139528384,201.67303569764192,Entire home/apt,1,4.0,False,8.0,86.0,2.379,48.851000000000006,2.022960728994478
1742,weekday,170.33274303290148,85.16637151645074,Entire home/apt,1,2.0,False,10.0,99.0,2.38446,48.84428,2.697941801808841
1743,weekday,301.2862335725604,150.6431167862802,Entire home/apt,1,2.0,False,9.0,94.0,2.37914,48.87072,2.494584384007018
1744,weekday,229.5181284369466,114.7590642184733,Entire home/apt,1,4.0,False,9.0,91.0,2.38102,48.86678,2.364266983145852
1745,weekday,322.4904464535372,161.2452232267686,Private room,0,2.0,False,10.0,80.0,2.38257,48.86501,2.3804087447760565
1746,weekday,218.56650200391465,109.28325100195732,Private room,0,2.0,False,10.0,70.0,2.38274,48.86605,2.439535284515029
1747,weekday,182.68244943610776,91.34122471805388,Entire home/apt,1,2.0,False,9.0,100.0,2.37587,48.85895,1.716789020260603
1748,weekday,134.4486904650946,67.2243452325473,Private room,1,2.0,False,10.0,80.0,2.37707,48.89152,4.27543674876052
1749,weekday,243.2659148103272,121.6329574051636,Entire home/apt,1,2.0,False,8.0,93.0,2.38212,48.86654,2.4230334466237005
1750,weekday,231.61524839220803,115.80762419610402,Entire home/apt,2,4.0,False,10.0,100.0,2.41304,48.84927,4.496943939170452
1751,weekday,567.8534812191258,283.9267406095629,Entire home/apt,1,2.0,True,10.0,99.0,2.3835900000000003,48.85978,2.2905113129503567
1752,weekday,453.443936993196,226.721968496598,Entire home/apt,1,4.0,False,9.0,83.0,2.3707700000000003,48.85394,1.3540643172686744
1753,weekday,266.334234318203,133.1671171591015,Entire home/apt,1,2.0,True,10.0,98.0,2.38382,48.86443,2.4411159011189603
1754,weekday,283.8102339453817,141.90511697269085,Entire home/apt,1,4.0,False,9.0,85.0,2.3739,48.85841,1.5651776776905646
1755,weekday,226.48895516823563,113.24447758411782,Entire home/apt,1,2.0,False,9.0,89.0,2.36941,48.86244,1.3857628324958595
1756,weekday,307.1115667816199,153.55578339080995,Entire home/apt,1,2.0,False,10.0,94.0,2.39023,48.84478,3.046182601343804
1757,weekday,938.8106999720384,469.4053499860192,Entire home/apt,3,6.0,False,10.0,100.0,2.38908,48.85312,2.6927792786605087
1758,weekday,218.79951533227705,109.39975766613853,Private room,1,2.0,True,10.0,99.0,2.3982,48.84709,3.497040871114003
1759,weekday,200.3914623916488,100.1957311958244,Private room,1,2.0,False,10.0,97.0,2.40468,48.84615,3.982099380530629
1760,weekday,124.66213067387454,62.33106533693727,Private room,1,2.0,False,9.0,97.0,2.38658,48.86347,2.597668632923461
1761,weekday,323.1894864386243,161.59474321931214,Entire home/apt,1,5.0,True,10.0,98.0,2.39747,48.85174,3.32448544967917
1762,weekday,260.50890110914344,130.25445055457172,Entire home/apt,1,3.0,False,9.0,91.0,2.38803,48.84694,2.8010075771400884
1763,weekday,647.7770528474229,323.8885264237114,Entire home/apt,2,6.0,False,7.0,57.0,2.355,48.837,2.181460818618735
1764,weekday,192.93503588405255,96.46751794202628,Entire home/apt,1,2.0,False,9.0,90.0,2.37434,48.86782,2.018278202068314
1765,weekday,250.25631466119864,125.12815733059932,Entire home/apt,0,4.0,False,10.0,94.0,2.38504,48.85791,2.373590373372865
1766,weekday,291.4996737813403,145.74983689067014,Private room,1,2.0,False,10.0,97.0,2.35783,48.83209,2.7464635854335087
1767,weekday,203.88666231708456,101.94333115854228,Entire home/apt,1,3.0,False,9.0,100.0,2.38346,48.85914,2.2710475650383803
1768,weekday,277.28586075123496,138.64293037561748,Entire home/apt,1,2.0,False,8.0,81.0,2.38091,48.8561,2.0666300639390665
1769,weekday,243.2659148103272,121.6329574051636,Entire home/apt,1,4.0,False,9.0,90.0,2.3829700000000003,48.89626,4.9378119540229255
1770,weekday,318.52921987137665,159.26460993568833,Entire home/apt,0,2.0,False,8.0,79.0,2.3735,48.84808,1.7911589874850784
1771,weekday,394.02553826078855,197.01276913039428,Entire home/apt,1,3.0,True,10.0,95.0,2.38119,48.84711,2.3365613409266683
1772,weekday,735.8560909684035,367.92804548420173,Entire home/apt,1,2.0,True,9.0,99.0,2.37611,48.86723,2.083701380722403
1773,weekday,247.46015472085003,123.73007736042501,Private room,1,2.0,True,10.0,96.0,2.381,48.854,2.0921666298150297
1774,weekday,225.5569018547861,112.77845092739305,Private room,1,2.0,True,10.0,96.0,2.381,48.854,2.0921906234343064
