,type_of_day,cost_2pax_2night,cost_2pax_1night,room_type,bedrooms,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,longitude,latitude,distance_km
2638,weekend,399.6178581414857,199.80892907074286,Entire home/apt,0,3.0,False,10.0,77.0,2.3178400000000003,48.83261,3.694884712576155
2639,weekend,205.0517289588965,102.52586447944824,Entire home/apt,0,2.0,False,10.0,97.0,2.31949,48.83623,3.3263547620652933
2640,weekend,336.23823282691774,168.11911641345887,Entire home/apt,1,2.0,False,7.0,68.0,2.36343,48.82495,3.601113777516592
2641,weekend,729.0987044458943,364.54935222294716,Entire home/apt,2,5.0,False,9.0,94.0,2.31505,48.83238,3.85739800559535
2642,weekend,236.0425016310933,118.02125081554665,Entire home/apt,0,2.0,False,10.0,100.0,2.28874,48.84266,4.943780082698495
2643,weekend,399.6178581414857,199.80892907074286,Entire home/apt,0,3.0,False,10.0,50.0,2.31455,48.83153,3.949816356404498
2644,weekend,740.7493708640135,370.37468543200674,Entire home/apt,2,5.0,False,8.0,80.0,2.31514,48.83293,3.810252726709708
2645,weekend,266.5672476465654,133.2836238232827,Entire home/apt,1,4.0,True,10.0,98.0,2.34219,48.82708,3.3682401988139308
2646,weekend,237.2075682729052,118.6037841364526,Entire home/apt,1,2.0,False,8.0,93.0,2.329,48.824,4.0178541682085145
2647,weekend,660.5927859073539,330.29639295367696,Entire home/apt,2,4.0,False,10.0,100.0,2.30563,48.84342,3.752939740327928
2648,weekend,438.9971106347283,219.49855531736415,Entire home/apt,1,2.0,False,10.0,93.0,2.30182,48.84653,3.899118563487549
2649,weekend,168.70164973436482,84.35082486718241,Shared room,1,2.0,False,9.0,98.0,2.31054,48.83897,3.6627118090186057
2650,weekend,278.2179140646845,139.10895703234226,Entire home/apt,1,3.0,False,8.0,84.0,2.32761,48.82341,4.121667191331671
2651,weekend,243.2659148103272,121.6329574051636,Entire home/apt,1,2.0,True,10.0,98.0,2.3292,48.8322,3.2128326071364355
2652,weekend,227.65402181004757,113.82701090502378,Entire home/apt,1,2.0,False,10.0,90.0,2.27188,48.844440000000006,6.083894790682022
2653,weekend,324.5875664087986,162.2937832043993,Entire home/apt,1,4.0,False,8.0,90.0,2.27734,48.83808,5.901811479002756
2654,weekend,167.3035697641905,83.65178488209526,Private room,1,2.0,False,9.0,95.0,2.3656,48.82683,3.4376425229158047
2655,weekend,312.7038866623171,156.35194333115854,Private room,2,2.0,False,9.0,96.0,2.29097,48.84671,4.6626376982983695
2656,weekend,175.92506291359865,87.96253145679933,Private room,1,2.0,True,10.0,98.0,2.34364,48.83359,2.640197537781576
2657,weekend,356.9764190511697,178.48820952558486,Entire home/apt,1,4.0,False,5.0,87.0,2.2812,48.84327,5.453117726034835
2658,weekend,166.37151645074098,83.18575822537049,Private room,1,2.0,False,10.0,100.0,2.35012,48.83654,2.234652471797514
2659,weekend,277.51887407959737,138.75943703979868,Entire home/apt,1,2.0,False,6.0,90.0,2.28304,48.84013,5.430767004413992
2660,weekend,341.8305527076149,170.91527635380746,Entire home/apt,1,4.0,False,9.0,93.0,2.32291,48.83075,3.60962303730441
2661,weekend,353.2482057973716,176.6241028986858,Entire home/apt,2,4.0,False,10.0,100.0,2.29529,48.8349,4.855186257128625
2662,weekend,405.67620467890765,202.83810233945383,Entire home/apt,2,5.0,False,9.0,89.0,2.26685,48.84028,6.556883271522089
2663,weekend,463.69652344114087,231.84826172057043,Entire home/apt,1,4.0,False,10.0,100.0,2.30982,48.82872,4.416307338881775
2664,weekend,249.0912480193867,124.54562400969336,Private room,1,2.0,False,9.0,86.0,2.32795,48.82307,4.144505344235683
2665,weekend,154.95386336098426,77.47693168049213,Private room,1,2.0,False,9.0,90.0,2.30135,48.8299,4.796862567403924
2666,weekend,243.49892813868956,121.74946406934478,Entire home/apt,1,2.0,False,9.0,100.0,2.30087,48.83409,4.553111020348162
2667,weekend,521.4838288750117,260.74191443750584,Entire home/apt,2,2.0,False,9.0,100.0,2.32855,48.82343,4.089265809691835
2668,weekend,264.23711436294155,132.11855718147078,Private room,1,2.0,False,10.0,93.0,2.29996,48.82966,4.893711833800457
2669,weekend,452.0458570230217,226.02292851151086,Entire home/apt,2,5.0,False,8.0,100.0,2.27707,48.83876,5.894549144417259
2670,weekend,498.4155093671358,249.2077546835679,Entire home/apt,2,4.0,False,10.0,100.0,2.29,48.849,4.6793130955180695
2671,weekend,285.208313915556,142.604156957778,Entire home/apt,0,2.0,False,10.0,100.0,2.33034,48.8283,3.546429960581614
2672,weekend,219.96458197408893,109.98229098704446,Entire home/apt,0,2.0,False,10.0,93.0,2.2947,48.84384,4.487402441250322
2673,weekend,307.1115667816199,153.55578339080995,Entire home/apt,0,2.0,False,10.0,93.0,2.35402,48.82853,3.118168848821498
2674,weekend,336.00521949855533,168.00260974927767,Private room,1,3.0,False,10.0,100.0,2.29885,48.83785,4.468309934015027
2675,weekend,369.5591387827384,184.7795693913692,Entire home/apt,0,2.0,False,10.0,60.0,2.31522,48.8325,3.839159746411876
2676,weekend,252.81946127318483,126.40973063659241,Entire home/apt,1,2.0,False,9.0,93.0,2.29296,48.83331,5.091813419144327
2677,weekend,266.5672476465654,133.2836238232827,Entire home/apt,1,2.0,False,10.0,100.0,2.35335,48.82246,3.791818963363569
2678,weekend,289.8685804828036,144.9342902414018,Entire home/apt,0,2.0,False,8.0,91.0,2.29037,48.84211,4.850264041679726
2679,weekend,269.5964209152764,134.7982104576382,Entire home/apt,1,2.0,False,2.0,20.0,2.28573,48.85154,4.947883809891765
2680,weekend,421.754124335912,210.877062167956,Entire home/apt,2,4.0,False,10.0,100.0,2.31557,48.83125,3.919371645434128
2681,weekend,219.49855531736412,109.74927765868206,Entire home/apt,1,2.0,False,9.0,100.0,2.29772,48.83669,4.60239056456903
2682,weekend,207.84788889924505,103.92394444962252,Private room,1,2.0,False,8.0,80.0,2.3293,48.82318,4.090874442120132
2683,weekend,257.9457544971572,128.9728772485786,Private room,2,2.0,False,10.0,100.0,2.29959,48.8496,3.9757170057181135
2684,weekend,274.72271413924875,137.36135706962438,Entire home/apt,2,4.0,False,10.0,85.0,2.30118,48.8306,4.75904295218075
2685,weekend,254.6835679000839,127.34178395004194,Entire home/apt,0,2.0,False,8.0,80.0,2.2933,48.82754,5.425754438728138
2686,weekend,359.30655233479354,179.65327616739677,Entire home/apt,1,2.0,False,10.0,100.0,2.32153,48.83178,3.583115981919092
2687,weekend,228.58607512349707,114.29303756174853,Entire home/apt,1,2.0,False,10.0,100.0,2.3429900000000004,48.82448,3.638124363376321
2688,weekend,237.2075682729052,118.6037841364526,Entire home/apt,1,2.0,False,10.0,100.0,2.2902400000000003,48.84261,4.84113965611305
2689,weekend,289.6355671544412,144.8177835772206,Entire home/apt,1,2.0,False,6.0,60.0,2.28334,48.84124,5.369551318450914
2690,weekend,457.6381769037189,228.81908845185944,Entire home/apt,1,4.0,False,10.0,60.0,2.29203,48.82768,5.4918423191053
2691,weekend,243.2659148103272,121.6329574051636,Entire home/apt,1,4.0,False,10.0,90.0,2.27746,48.84451,5.683581724887465
2692,weekend,245.59604809395097,122.79802404697548,Entire home/apt,0,3.0,False,10.0,83.0,2.28892,48.85143,4.716919917686678
2693,weekend,176.15807624196106,88.07903812098053,Entire home/apt,0,2.0,False,9.0,87.0,2.36495,48.82555,3.5624331804187928
2694,weekend,289.6355671544412,144.8177835772206,Entire home/apt,2,4.0,False,10.0,100.0,2.3132,48.83262,3.9377564153253166
2695,weekend,218.79951533227705,109.39975766613853,Entire home/apt,1,4.0,False,10.0,100.0,2.3091,48.82846,4.4742855354664215
2696,weekend,336.00521949855533,168.00260974927767,Entire home/apt,0,2.0,False,9.0,98.0,2.3643400000000003,48.82634,3.466243169899073
2697,weekend,230.9162084071209,115.45810420356045,Entire home/apt,0,2.0,False,9.0,89.0,2.34002,48.82667,3.4522079213031343
2698,weekend,230.9162084071209,115.45810420356045,Entire home/apt,0,2.0,False,10.0,86.0,2.29028,48.83908,4.978234598277675
2699,weekend,271.46052754217544,135.73026377108772,Private room,1,2.0,False,10.0,100.0,2.32543,48.8244,4.099330766319048
2700,weekend,264.7031410196664,132.3515705098332,Entire home/apt,0,2.0,False,8.0,70.0,2.35563,48.82819,3.1616602941710803
2701,weekend,187.80874266008016,93.90437133004008,Entire home/apt,1,2.0,False,8.0,100.0,2.29714,48.83572,4.692093459596166
2702,weekend,256.08164787025817,128.04082393512908,Entire home/apt,0,2.0,False,10.0,100.0,2.31769,48.83322,3.654040184473833
2703,weekend,261.90698107931775,130.95349053965887,Entire home/apt,1,2.0,False,10.0,100.0,2.34468,48.83343,2.639264345243352
2704,weekend,312.7038866623171,156.35194333115854,Private room,1,2.0,False,10.0,100.0,2.28903,48.84256,4.927065302336762
2705,weekend,194.3331158542269,97.16655792711344,Entire home/apt,2,2.0,False,10.0,90.0,2.3177,48.83098,3.834463732202931
2706,weekend,269.8294342436388,134.9147171218194,Entire home/apt,1,3.0,False,10.0,100.0,2.32898,48.83488,2.9753652216129933
2707,weekend,307.1115667816199,153.55578339080995,Entire home/apt,1,3.0,False,10.0,94.0,2.29961,48.83379,4.648746020593896
2708,weekend,228.58607512349707,114.29303756174853,Private room,2,2.0,False,9.0,91.0,2.29975,48.84973,3.961397964019965
2709,weekend,585.0964675179421,292.54823375897104,Entire home/apt,0,4.0,False,10.0,100.0,2.28451,48.85699,5.005687003361729
2710,weekend,169.63370304781435,84.81685152390718,Entire home/apt,1,2.0,False,9.0,96.0,2.28959,48.83815,5.065830297436682
2711,weekend,263.07204772112965,131.53602386056482,Private room,1,2.0,False,9.0,92.0,2.2867,48.85015,4.8973547886858215
2712,weekend,181.9834094510206,90.9917047255103,Private room,1,2.0,False,10.0,100.0,2.34228,48.82355,3.749860623678351
2713,weekend,417.0938577686644,208.5469288843322,Entire home/apt,1,4.0,False,8.0,97.0,2.29049,48.84835,4.657632784280724
2714,weekend,463.69652344114087,231.84826172057043,Entire home/apt,1,4.0,False,9.0,95.0,2.31962,48.83006,3.8197745067086792
2715,weekend,219.96458197408893,109.98229098704446,Entire home/apt,1,2.0,False,10.0,100.0,2.29169,48.82766,5.513389693166106
2716,weekend,314.1019666324914,157.0509833162457,Entire home/apt,0,2.0,False,8.0,100.0,2.28779,48.85206,4.791325139161187
2717,weekend,202.25556901854787,101.12778450927394,Private room,1,4.0,False,10.0,90.0,2.35777,48.82569,3.452222695712686
2718,weekend,207.1488489141579,103.57442445707895,Entire home/apt,0,4.0,False,7.0,80.0,2.3038,48.83547,4.289177241391549
2719,weekend,440.3951906049026,220.1975953024513,Entire home/apt,1,2.0,False,9.0,92.0,2.29077,48.85008,4.60339448891763
2720,weekend,394.02553826078855,197.01276913039428,Entire home/apt,2,4.0,True,9.0,88.0,2.28087,48.83703,5.703214863224781
2721,weekend,382.3748718426694,191.1874359213347,Entire home/apt,1,4.0,False,6.0,80.0,2.30744,48.84477,3.573172076464449
2722,weekend,289.8685804828036,144.9342902414018,Entire home/apt,1,2.0,False,10.0,90.0,2.35736,48.82727,3.274383978317912
2723,weekend,122.09898406188834,61.04949203094417,Entire home/apt,0,2.0,False,10.0,80.0,2.31636,48.83017,3.9672062685513114
2724,weekend,326.68468636406004,163.34234318203002,Entire home/apt,1,4.0,False,9.0,100.0,2.27464,48.84779,5.812462414001129
2725,weekend,219.96458197408893,109.98229098704446,Entire home/apt,0,2.0,False,9.0,90.0,2.3383,48.82568,3.5934880216506992
2726,weekend,370.7242054245503,185.36210271227515,Entire home/apt,1,2.0,False,9.0,90.0,2.32954,48.83311,3.1142963021595955
2727,weekend,429.9095908285954,214.9547954142977,Entire home/apt,1,5.0,False,10.0,90.0,2.28803,48.8542,4.754643756012944
2728,weekend,515.6584956659522,257.8292478329761,Entire home/apt,1,4.0,False,8.0,100.0,2.34744,48.83688,2.222886617207349
2729,weekend,257.7127411687949,128.85637058439744,Entire home/apt,0,2.0,False,10.0,100.0,2.267,48.849,6.346385469655735
2730,weekend,243.2659148103272,121.6329574051636,Entire home/apt,0,2.0,False,10.0,100.0,2.285,48.842,5.227399982556763
2731,weekend,330.17988628949576,165.08994314474788,Entire home/apt,1,2.0,False,10.0,100.0,2.3298,48.82399,3.9937700720295233
2732,weekend,370.7242054245503,185.36210271227515,Entire home/apt,2,3.0,False,10.0,100.0,2.32171,48.83018,3.713538090839592
2733,weekend,140.50703700251654,70.25351850125827,Entire home/apt,1,4.0,False,7.0,100.0,2.31147,48.83348,3.9697386569150193
2734,weekend,370.7242054245503,185.36210271227515,Entire home/apt,0,2.0,False,10.0,100.0,2.28311,48.85524,5.110358428275312
2735,weekend,301.2862335725604,150.6431167862802,Entire home/apt,2,4.0,False,10.0,100.0,2.36192,48.81994,4.126948893600753
2736,weekend,301.2862335725604,150.6431167862802,Entire home/apt,1,4.0,False,9.0,97.0,2.29455,48.83273,5.025409524926441
2737,weekend,194.3331158542269,97.16655792711344,Entire home/apt,0,2.0,False,10.0,100.0,2.34356,48.833290000000005,2.673944908721731
2738,weekend,312.7038866623171,156.35194333115854,Entire home/apt,1,3.0,False,9.0,92.0,2.293,48.8373,4.8788126492559405
2739,weekend,195.4981824960388,97.7490912480194,Entire home/apt,0,2.0,False,10.0,100.0,2.29535,48.84854,4.304132199034268
2740,weekend,240.0037282132538,120.0018641066269,Entire home/apt,0,2.0,False,10.0,100.0,2.31131,48.83409,3.9352739207094736
2741,weekend,279.149967378134,139.574983689067,Entire home/apt,0,2.0,False,10.0,100.0,2.30959,48.83342,4.080141100068333
2742,weekend,394.02553826078855,197.01276913039428,Entire home/apt,0,4.0,False,8.0,95.0,2.28974,48.85264,4.642565760207232
2743,weekend,237.9066082579924,118.9533041289962,Entire home/apt,1,4.0,False,10.0,100.0,2.2705900000000003,48.84752,6.1104361545951775
2744,weekend,310.60676670705567,155.30338335352783,Entire home/apt,1,3.0,False,10.0,100.0,2.29524,48.837140000000005,4.739792921708576
2745,weekend,245.82906142231337,122.91453071115669,Shared room,1,2.0,False,10.0,100.0,2.30018,48.83467,4.560758750987112
2746,weekend,158.2160499580576,79.1080249790288,Private room,1,2.0,False,10.0,100.0,2.29032,48.84117,4.889345352132766
2747,weekend,246.5281014074005,123.26405070370025,Entire home/apt,1,2.0,False,8.0,80.0,2.27776,48.84117,5.761574249408722
2748,weekend,370.9572187529127,185.47860937645635,Entire home/apt,2,4.0,False,10.0,98.0,2.28491,48.85731,4.976768490282472
2749,weekend,487.2308696057415,243.61543480287074,Entire home/apt,1,2.0,False,10.0,98.0,2.27615,48.83809,5.9833538506965525
2750,weekend,211.3430888246808,105.6715444123404,Entire home/apt,1,2.0,True,10.0,96.0,2.32065,48.83171,3.630644817664421
2751,weekend,626.3398266380838,313.1699133190419,Entire home/apt,1,2.0,False,8.0,82.0,2.30174,48.8429,4.038731630214426
2752,weekend,626.3398266380838,313.1699133190419,Private room,1,2.0,False,10.0,100.0,2.33244,48.83836,2.513191721847356
2753,weekend,649.641159474322,324.820579737161,Entire home/apt,3,6.0,False,9.0,93.0,2.33059,48.83288,3.0945798617014746
2754,weekend,194.56612918258924,97.28306459129462,Entire home/apt,1,2.0,False,7.0,88.0,2.3449,48.82981,3.029697813725169
2755,weekend,254.91658122844623,127.45829061422312,Entire home/apt,1,3.0,False,10.0,100.0,2.3016400000000004,48.83438,4.4881874212159065
2756,weekend,375.1514586634356,187.5757293317178,Entire home/apt,2,4.0,False,9.0,86.0,2.28229,48.832,5.846624151896943
2757,weekend,196.43023580948832,98.21511790474416,Entire home/apt,0,2.0,False,8.0,91.0,2.29964,48.83661,4.483723337516281
2758,weekend,195.7311958244012,97.8655979122006,Private room,1,3.0,False,9.0,91.0,2.28734,48.8449,4.970617549209216
2759,weekend,133.2836238232827,66.64181191164135,Private room,1,2.0,False,9.0,84.0,2.2708,48.84728,6.099716775823182
2760,weekend,800.6337962531458,400.3168981265729,Entire home/apt,2,4.0,True,10.0,99.0,2.2850900000000003,48.84789,5.056211181829386
2761,weekend,220.1975953024513,110.09879765122565,Shared room,1,2.0,False,10.0,97.0,2.27683,48.84276,5.777229191900233
2762,weekend,174.75999627178675,87.37999813589337,Entire home/apt,1,4.0,False,8.0,84.0,2.32925,48.83215,3.2155543274002985
2763,weekend,707.4284649081927,353.71423245409636,Entire home/apt,1,2.0,False,7.0,79.0,2.35794,48.82536,3.490042726968378
2764,weekend,556.6688414577314,278.3344207288657,Entire home/apt,1,2.0,True,9.0,94.0,2.30315,48.832240000000006,4.533855787477807
2765,weekend,259.1108211389692,129.5554105694846,Private room,1,2.0,False,10.0,94.0,2.34367,48.83346,2.653628622949798
2766,weekend,475.5802031876224,237.7901015938112,Private room,1,2.0,False,8.0,80.0,2.30195,48.83378,4.506363161688196
2767,weekend,399.8508714698481,199.92543573492404,Entire home/apt,1,4.0,True,10.0,97.0,2.29902,48.83797,4.451058467324521
2768,weekend,289.8685804828036,144.9342902414018,Entire home/apt,0,2.0,False,10.0,94.0,2.27258,48.84844,5.950079212108384
2769,weekend,221.3626619442632,110.6813309721316,Entire home/apt,1,3.0,False,9.0,90.0,2.28842,48.83533,5.277171659679138
2770,weekend,649.641159474322,324.820579737161,Entire home/apt,3,5.0,False,9.0,98.0,2.2699,48.848490000000005,6.143638504443556
2771,weekend,230.6831950787585,115.34159753937925,Entire home/apt,1,4.0,False,8.0,88.0,2.32991,48.83377,3.0380576485138024
2772,weekend,375.6174853201603,187.80874266008016,Entire home/apt,1,4.0,False,9.0,92.0,2.28453,48.8354,5.530587719871392
2773,weekend,295.4609003635008,147.7304501817504,Entire home/apt,2,4.0,False,9.0,90.0,2.28525,48.85143,4.984246137731305
2774,weekend,434.80287072420543,217.40143536210272,Entire home/apt,1,4.0,False,8.0,86.0,2.29135,48.83467,5.120309124910324
2775,weekend,234.8774349892814,117.4387174946407,Entire home/apt,1,2.0,True,10.0,93.0,2.28426,48.83752,5.452652897391923
2776,weekend,314.1019666324914,157.0509833162457,Entire home/apt,2,4.0,False,9.0,91.0,2.32705,48.83251,3.2721064967683837
2777,weekend,287.5384471991798,143.7692235995899,Entire home/apt,1,4.0,False,10.0,99.0,2.30783,48.8269,4.6625087616988825
2778,weekend,241.16879485506573,120.58439742753286,Entire home/apt,1,2.0,False,10.0,100.0,2.3322700000000003,48.83362,2.960469519035464
2779,weekend,405.90921800727006,202.95460900363503,Entire home/apt,1,4.0,False,8.0,80.0,2.32053,48.834590000000006,3.399400466635247
2780,weekend,193.16804921241496,96.58402460620748,Entire home/apt,1,2.0,False,10.0,95.0,2.29787,48.83198,4.866493463845799
2781,weekend,336.23823282691774,168.11911641345887,Entire home/apt,2,5.0,False,9.0,80.0,2.32502,48.82635,3.927173593224704
2782,weekend,260.74191443750584,130.37095721875292,Entire home/apt,1,2.0,True,10.0,96.0,2.30065,48.84363,4.083646580685686
2783,weekend,315.5000466026657,157.75002330133285,Private room,1,2.0,False,10.0,90.0,2.28764,48.85151,4.809075600294406
2784,weekend,371.8892720663622,185.9446360331811,Private room,3,6.0,False,10.0,87.0,2.3336900000000003,48.830740000000006,3.193468748834137
2785,weekend,134.681703793457,67.3408518967285,Private room,1,2.0,False,9.0,93.0,2.32764,48.83189,3.304363052529389
2786,weekend,281.71311399012023,140.85655699506012,Entire home/apt,0,2.0,False,10.0,98.0,2.32446,48.83113,3.5076535450731186
2787,weekend,277.75188740795977,138.87594370397989,Entire home/apt,0,2.0,False,9.0,96.0,2.29832,48.847190000000005,4.126630766076009
2788,weekend,159.14810327150713,79.57405163575356,Private room,1,2.0,False,10.0,93.0,2.342,48.823,3.813934043760479
2789,weekend,405.90921800727006,202.95460900363503,Entire home/apt,2,4.0,False,8.0,87.0,2.30051,48.83737,4.386626613285286
2790,weekend,105.32202441979682,52.66101220989841,Private room,1,2.0,False,9.0,94.0,2.32316,48.82322,4.295977885100776
2791,weekend,219.0325286606394,109.5162643303197,Private room,1,2.0,True,10.0,98.0,2.28068,48.84149,5.546503675891668
2792,weekend,301.2862335725604,150.6431167862802,Entire home/apt,1,4.0,True,10.0,98.0,2.28578,48.83286,5.575600029139116
2793,weekend,994.2678721222854,497.1339360611427,Entire home/apt,2,4.0,True,10.0,99.0,2.28863,48.83504,5.277955103823032
2794,weekend,299.1891136172989,149.59455680864946,Entire home/apt,1,2.0,False,10.0,92.0,2.28947,48.83655,5.148292764490576
2795,weekend,230.6831950787585,115.34159753937925,Entire home/apt,1,4.0,False,10.0,98.0,2.30205,48.8367,4.325816689346199
2796,weekend,289.8685804828036,144.9342902414018,Entire home/apt,1,2.0,False,10.0,97.0,2.32926,48.83365,3.0756614145826378
2797,weekend,287.5384471991798,143.7692235995899,Entire home/apt,1,2.0,False,9.0,93.0,2.29676,48.84786,4.21972207241199
2798,weekend,370.9572187529127,185.47860937645635,Entire home/apt,2,4.0,False,9.0,93.0,2.32508,48.83051,3.5371530797982094
2799,weekend,331.57796625967006,165.78898312983503,Private room,1,2.0,False,6.0,40.0,2.35158,48.83275,2.649011813552626
2800,weekend,336.23823282691774,168.11911641345887,Entire home/apt,1,2.0,False,8.0,86.0,2.30165,48.84315,4.034483840276274
2801,weekend,765.6817969987884,382.8408984993942,Entire home/apt,1,2.0,True,10.0,99.0,2.2856,48.85648,4.9255314945288005
2802,weekend,312.9368999906795,156.46844999533974,Entire home/apt,2,4.0,False,9.0,86.0,2.31961,48.8892,4.366301741605128
2803,weekend,188.2747693168049,94.13738465840245,Private room,1,2.0,False,9.0,94.0,2.32517,48.892990000000005,4.525889280658277
2804,weekend,232.0812750489328,116.0406375244664,Private room,1,2.0,False,7.0,83.0,2.32787,48.89589,4.736713898038286
2805,weekend,254.4505545717215,127.22527728586076,Entire home/apt,1,4.0,False,10.0,96.0,2.32432,48.88929,4.1926372010038175
2806,weekend,521.9498555317365,260.97492776586824,Entire home/apt,1,3.0,False,10.0,95.0,2.31241,48.88695,4.489711601644638
2807,weekend,428.97753751514585,214.48876875757293,Entire home/apt,1,2.0,False,9.0,96.0,2.29235,48.875890000000005,4.922868874968078
2808,weekend,388.4332183800914,194.2166091900457,Entire home/apt,2,4.0,False,9.0,91.0,2.33095,48.89307,4.361340178649903
2809,weekend,347.88889924503684,173.94444962251842,Entire home/apt,1,3.0,True,10.0,97.0,2.324,48.885,3.799297012755071
2810,weekend,242.7998881536024,121.3999440768012,Entire home/apt,1,4.0,False,9.0,90.0,2.3527400000000003,48.89489,4.26023693323114
2811,weekend,261.90698107931775,130.95349053965887,Private room,1,2.0,False,10.0,98.0,2.2947,48.87734,4.843084643155112
2812,weekend,193.8670891975021,96.93354459875106,Entire home/apt,1,2.0,False,9.0,92.0,2.259,48.845,6.99673355110811
2813,weekend,211.5761021530432,105.7880510765216,Entire home/apt,1,2.0,False,9.0,88.0,2.31809,48.888290000000005,4.346868839680743
2814,weekend,259.8098611240563,129.90493056202814,Entire home/apt,1,2.0,False,9.0,87.0,2.33262,48.89442,4.4593126850631
2815,weekend,176.39108957032343,88.19554478516172,Private room,1,2.0,True,10.0,97.0,2.32134,48.89039,4.409258040537365
2816,weekend,264.470127691304,132.235063845652,Private room,1,2.0,False,10.0,91.0,2.31434,48.88449,4.191423257261302
2817,weekend,1343.321838009134,671.660919004567,Private room,2,5.0,True,10.0,99.0,2.294,48.876000000000005,4.819755845533941
2818,weekend,264.470127691304,132.235063845652,Entire home/apt,0,2.0,False,10.0,95.0,2.34333,48.88808,3.5706010870485274
2819,weekend,264.470127691304,132.235063845652,Private room,1,2.0,False,10.0,94.0,2.31547,48.88349,4.053463693687042
2820,weekend,312.9368999906795,156.46844999533974,Entire home/apt,2,3.0,False,9.0,97.0,2.29335,48.88054,5.106546114914327
2821,weekend,317.8301798862895,158.91508994314475,Entire home/apt,1,2.0,False,9.0,92.0,2.34817,48.89099,3.841364646120804
2822,weekend,264.470127691304,132.235063845652,Private room,1,2.0,False,10.0,97.0,2.31419,48.8832,4.093964972711627
2823,weekend,272.1595675272626,136.0797837636313,Entire home/apt,0,2.0,False,10.0,93.0,2.2595,48.84046,7.07161050477619
2824,weekend,405.90921800727006,202.95460900363503,Entire home/apt,1,4.0,False,8.0,88.0,2.31723,48.89625,5.122772063995161
2825,weekend,264.470127691304,132.235063845652,Private room,1,2.0,False,9.0,91.0,2.31435,48.88293,4.064192085758645
2826,weekend,1786.5131885543854,893.2565942771927,Entire home/apt,2,5.0,False,10.0,95.0,2.33933,48.883790000000005,3.1822146794245767
2827,weekend,219.0325286606394,109.5162643303197,Entire home/apt,1,2.0,False,10.0,100.0,2.30307,48.88026,4.49551439814367
2828,weekend,528.9402553826079,264.47012769130396,Entire home/apt,3,6.0,False,9.0,89.0,2.299,48.88743,5.22546444530274
2829,weekend,670.379345698574,335.189672849287,Private room,1,4.0,False,10.0,100.0,2.28068,48.8579,5.288433942312715
2830,weekend,283.8102339453817,141.90511697269085,Entire home/apt,1,2.0,False,9.0,94.0,2.33474,48.88494,3.4193881141853617
2831,weekend,266.1012209898406,133.0506104949203,Private room,1,2.0,False,9.0,100.0,2.25638,48.83697,7.3983500354023715
2832,weekend,336.23823282691774,168.11911641345887,Entire home/apt,0,2.0,False,9.0,91.0,2.26348,48.8484,6.6112896654723725
2833,weekend,270.7614875570883,135.38074377854414,Entire home/apt,1,4.0,False,9.0,80.0,2.278,48.868,5.627768829914797
2834,weekend,175.69204958523628,87.84602479261814,Entire home/apt,1,2.0,False,9.0,93.0,2.32445,48.88909,4.168598547364962
2835,weekend,359.53956566315594,179.76978283157797,Private room,1,2.0,False,10.0,90.0,2.31419,48.88497,4.238440373827713
2836,weekend,570.8826544878367,285.44132724391835,Entire home/apt,3,6.0,True,10.0,99.0,2.34308,48.88908,3.683225841348864
2837,weekend,469.5218566502004,234.7609283251002,Entire home/apt,2,6.0,False,7.0,80.0,2.29,48.876000000000005,5.083699222588433
2838,weekend,463.9295367695032,231.9647683847516,Entire home/apt,2,3.0,False,9.0,94.0,2.33513,48.8852,3.435215217713137
2839,weekend,195.7311958244012,97.8655979122006,Private room,1,2.0,False,10.0,100.0,2.31693,48.88633,4.224434969227024
2840,weekend,719.3121446546743,359.65607232733714,Entire home/apt,2,5.0,False,9.0,100.0,2.32151,48.88785,4.164212944083422
2841,weekend,312.9368999906795,156.46844999533974,Entire home/apt,0,4.0,False,10.0,94.0,2.34082,48.88546,3.328871101034624
2842,weekend,317.5971665579271,158.79858327896355,Entire home/apt,1,3.0,False,8.0,89.0,2.34653,48.88942,3.680492091288994
2843,weekend,394.2585515891509,197.12927579457545,Entire home/apt,2,5.0,False,10.0,95.0,2.3226,48.88967,4.29289852796881
2844,weekend,278.45092739304687,139.22546369652343,Entire home/apt,1,2.0,False,9.0,96.0,2.34019,48.89075,3.9099510314346926
2845,weekend,264.470127691304,132.235063845652,Private room,1,2.0,False,10.0,100.0,2.31426,48.88513,4.248263985844753
2846,weekend,568.3195078758505,284.15975393792525,Entire home/apt,2,5.0,False,10.0,99.0,2.27753,48.86375,5.574591096343923
2847,weekend,218.33348867555225,109.16674433777612,Private room,1,2.0,False,8.0,93.0,2.33065,48.89493,4.562117367381678
2848,weekend,307.3445801099823,153.67229005499115,Private room,1,2.0,False,10.0,96.0,2.3361400000000003,48.88675,3.569500180871924
2849,weekend,314.1019666324914,157.0509833162457,Entire home/apt,0,4.0,False,8.0,82.0,2.3247,48.88634,3.896751508989785
2850,weekend,298.9561002889365,149.47805014446826,Entire home/apt,1,2.0,True,10.0,96.0,2.323,48.893,4.600155757198372
2851,weekend,134.681703793457,67.3408518967285,Entire home/apt,0,2.0,False,8.0,86.0,2.25778,48.83835,7.255850373033016
2852,weekend,290.101593811166,145.050796905583,Entire home/apt,1,3.0,False,10.0,89.0,2.339,48.893,4.173701384528267
